hit_id,x,y,z,volume_id,layer_id,module_id
5357,23.8715,22.0603,-1098,7,6,6
5358,62.1181,80.1603,-1098,7,6,6
5359,53.8375,73.6215,-1098,7,6,6
5360,49.2217,63.2129,-1098,7,6,6
5361,44.668,59.113,-1098,7,6,6
5362,25.474,33.6371,-1098,7,6,6
5363,23.3632,25.0836,-1098,7,6,6
5364,28.2302,36.0174,-1098,7,6,6
5365,39.3034,37.4341,-1098,7,6,6
5366,33.4741,35.4592,-1098,7,6,6
5367,56.9114,54.2781,-1098,7,6,6
5368,47.4687,55.6172,-1098,7,6,6
5369,56.7237,59.9864,-1098,7,6,6
5370,18.2631,24.0394,-1098,7,6,6
5371,27.4616,35.1944,-1098,7,6,6
5372,39.7007,38.1304,-1098,7,6,6
5373,26.5676,33.1469,-1098,7,6,6
5374,43.1038,55.0488,-1098,7,6,6
5375,34.6953,34.1944,-1098,7,6,6
5376,23.3147,25.6428,-1098,7,6,6
5377,65.1669,69.6412,-1098,7,6,6
5378,36.6161,35.2886,-1098,7,6,6
5379,37.483,42.5396,-1098,7,6,6
5380,34.668,45.0178,-1098,7,6,6
5381,32.8595,49.6506,-1102,7,6,7
5382,16.6224,33.8718,-1102,7,6,7
5383,39.3687,65.0574,-1102,7,6,7
5384,40.5961,74.3329,-1102,7,6,7
5385,29.7959,60.6321,-1102,7,6,7
5386,54.678,83.0541,-1102,7,6,7
5387,18.51,33.3157,-1102,7,6,7
5388,20.1441,35.4081,-1102,7,6,7
5389,41.8518,71.9801,-1102,7,6,7
5390,45.8879,64.6908,-1102,7,6,7
5391,39.4152,59.4873,-1102,7,6,7
5392,25.5232,40.3582,-1102,7,6,7
5393,32.3168,56.1334,-1102,7,6,7
5394,20.5388,31.076,-1102,7,6,7
5395,14.5237,27.3847,-1102,7,6,7
5396,38.1308,66.6736,-1102,7,6,7
5397,33.2245,55.8921,-1102,7,6,7
5398,27.8044,41.4013,-1102,7,6,7
5399,29.677,50.6772,-1102,7,6,7
5400,58.4744,83.0292,-1102,7,6,7
5401,21.1201,35.4697,-1102,7,6,7
5402,17.4047,32.4688,-1102,7,6,7
5403,23.3293,45.1991,-1102,7,6,7
5404,23.037,35.1527,-1102,7,6,7
5405,34.9841,64.3138,-1102,7,6,7
5406,24.9422,42.7594,-1102,7,6,7
5407,14.5942,32.4758,-1102,7,6,7
5408,48.0089,82.9846,-1102,7,6,7
5409,39.8642,73.33,-1102,7,6,7
5410,45.7682,86.6008,-1102,7,6,7
5411,28.1206,49.1901,-1102,7,6,7
5412,41.7865,57.9022,-1102,7,6,7
5413,34.2687,61.5195,-1102,7,6,7
5414,20.2013,36.3626,-1102,7,6,7
5415,23.5553,38.1996,-1102,7,6,7
5416,58.6981,81.7674,-1102,7,6,7
5417,22.4517,36.303,-1102,7,6,7
5418,23.5799,65.3543,-1097.5,7,6,8
5419,7.55317,36.9842,-1097.5,7,6,8
5420,21.2451,61.808,-1097.5,7,6,8
5421,14.6261,41.9086,-1097.5,7,6,8
5422,21.1838,60.7454,-1097.5,7,6,8
5423,22.1926,50.7687,-1097.5,7,6,8
5424,7.18095,36.3468,-1097.5,7,6,8
5425,43.0516,88.5835,-1097.5,7,6,8
5426,13.7589,33.8048,-1097.5,7,6,8
5427,14.4732,39.8409,-1097.5,7,6,8
5428,15.5113,44.8297,-1097.5,7,6,8
5429,16.5484,33.7453,-1097.5,7,6,8
5430,29.6817,69.8941,-1097.5,7,6,8
5431,36.3934,93.2836,-1097.5,7,6,8
5432,6.46663,35.9289,-1097.5,7,6,8
5433,33.7315,76.7967,-1097.5,7,6,8
5434,29.648,60.4054,-1097.5,7,6,8
5435,18.4361,33.2069,-1097.5,7,6,8
5436,20.0515,35.2776,-1097.5,7,6,8
5437,6.31777,34.0016,-1097.5,7,6,8
5438,25.434,40.1716,-1097.5,7,6,8
5439,16.8174,37.5305,-1097.5,7,6,8
5440,32.1632,55.8947,-1097.5,7,6,8
5441,15.1391,44.1923,-1097.5,7,6,8
5442,20.4601,30.9073,-1097.5,7,6,8
5443,14.4735,27.2986,-1097.5,7,6,8
5444,24.4071,79.5022,-1097.5,7,6,8
5445,32.3908,95.2489,-1097.5,7,6,8
5446,29.5823,50.4476,-1097.5,7,6,8
5447,13.7617,46.2241,-1097.5,7,6,8
5448,21.0552,35.3489,-1097.5,7,6,8
5449,17.3158,32.3315,-1097.5,7,6,8
5450,23.2196,45.0166,-1097.5,7,6,8
5451,13.1573,42.1517,-1097.5,7,6,8
5452,8.88872,38.3793,-1097.5,7,6,8
5453,26.6301,61.351,-1097.5,7,6,8
5454,23.2066,54.915,-1097.5,7,6,8
5455,22.9612,34.9856,-1097.5,7,6,8
5456,34.8341,64.0413,-1097.5,7,6,8
5457,12.6468,46.9294,-1097.5,7,6,8
5458,12.4618,35.3771,-1097.5,7,6,8
5459,14.6361,34.3547,-1097.5,7,6,8
5460,34.7289,77.1142,-1097.5,7,6,8
5461,23.3537,58.2754,-1097.5,7,6,8
5462,24.8694,42.5973,-1097.5,7,6,8
5463,14.5725,32.3719,-1097.5,7,6,8
5464,27.9974,48.9731,-1097.5,7,6,8
5465,14.3978,42.7946,-1097.5,7,6,8
5466,16.3464,43.4487,-1097.5,7,6,8
5467,34.1274,61.2898,-1097.5,7,6,8
5468,20.1187,36.2239,-1097.5,7,6,8
5469,27.5556,80.44,-1097.5,7,6,8
5470,23.4769,38.0598,-1097.5,7,6,8
5471,9.64935,38.1251,-1097.5,7,6,8
5472,22.3602,36.1478,-1097.5,7,6,8
5473,8.76435,34.6819,-1097.5,7,6,8
5474,14.7009,46.1395,-1097.5,7,6,8
5475,23.7003,65.6274,-1102.5,7,6,9
5476,7.56997,37.2071,-1102.5,7,6,9
5477,18.0407,67.9696,-1102.5,7,6,9
5478,21.3711,62.1372,-1102.5,7,6,9
5479,12.8236,84.7918,-1102.5,7,6,9
5480,14.6611,42.1129,-1102.5,7,6,9
5481,21.2675,61.063,-1102.5,7,6,9
5482,14.7521,74.8332,-1102.5,7,6,9
5483,7.25649,36.5438,-1102.5,7,6,9
5484,6.33513,29.7075,-1102.5,7,6,9
5485,14.5156,40.0074,-1102.5,7,6,9
5486,18.7972,87.3986,-1102.5,7,6,9
5487,17.7228,75.8555,-1102.5,7,6,9
5488,14.1774,56.8043,-1102.5,7,6,9
5489,15.6133,45.0081,-1102.5,7,6,9
5490,25.3991,92.4083,-1102.5,7,6,9
5491,6.48,36.0939,-1102.5,7,6,9
5492,23.8217,96.5472,-1102.5,7,6,9
5493,23.9743,95.4693,-1102.5,7,6,9
5494,6.37387,34.1526,-1102.5,7,6,9
5495,10.9727,49.6669,-1102.5,7,6,9
5496,15.2127,44.4101,-1102.5,7,6,9
5497,24.539,79.8303,-1102.5,7,6,9
5498,12.965,57.9656,-1102.5,7,6,9
5499,13.8557,46.4684,-1102.5,7,6,9
5500,13.2249,42.342,-1102.5,7,6,9
5501,8.92623,38.5726,-1102.5,7,6,9
5502,19.6572,74.0605,-1102.5,7,6,9
5503,17.1481,95.9511,-1102.5,7,6,9
5504,12.6842,47.1575,-1102.5,7,6,9
5505,12.5243,35.5684,-1102.5,7,6,9
5506,7.60843,29.2283,-1102.5,7,6,9
5507,15.511,64.2867,-1102.5,7,6,9
5508,14.456,42.972,-1102.5,7,6,9
5509,27.6939,80.7628,-1102.5,7,6,9
5510,9.67786,38.2765,-1102.5,7,6,9
5511,8.80197,34.8423,-1102.5,7,6,9
5512,14.7446,46.3158,-1102.5,7,6,9
5513,3.62979,89.1369,-1098,7,6,10
5514,1.21859,41.9305,-1098,7,6,10
5515,0.807633,34.797,-1098,7,6,10
5516,1.01584,34.8935,-1098,7,6,10
5517,1.83827,51.0789,-1098,7,6,10
5518,0.912007,30.3877,-1098,7,6,10
5519,-0.01797,50.435,-1098,7,6,10
5520,2.50318,32.1245,-1098,7,6,10
5521,0.431631,75.9032,-1098,7,6,10
5522,2.4437,45.3888,-1098,7,6,10
5523,2.14429,82.3701,-1098,7,6,10
5524,-1.9918,43.1988,-1098,7,6,10
5525,-1.55096,42.4275,-1098,7,6,10
5526,0.853334,30.2795,-1098,7,6,10
5527,8.20189,65.0226,-1098,7,6,10
5528,1.41147,45.0187,-1098,7,6,10
5529,-0.154246,39.7816,-1098,7,6,10
5530,6.56307,65.2294,-1098,7,6,10
5531,-2.00011,45.005,-1098,7,6,10
5532,-0.00522373,37.8515,-1098,7,6,10
5533,5.88773,95.5222,-1098,7,6,10
5534,3.05847,41.7293,-1098,7,6,10
5535,0.762157,56.5238,-1098,7,6,10
5536,3.58966,32.5468,-1098,7,6,10
5537,7.54093,60.4478,-1098,7,6,10
5538,2.44753,76.0267,-1098,7,6,10
5539,-1.40541,81.2388,-1098,7,6,10
5540,2.87565,70.6327,-1098,7,6,10
5541,-0.419851,49.7896,-1098,7,6,10
5542,1.11266,43.1337,-1098,7,6,10
5543,2.32207,38.1079,-1098,7,6,10
5544,0.785813,40.8925,-1098,7,6,10
5545,8.93787,81.384,-1098,7,6,10
5546,3.1661,98.5397,-1098,7,6,10
5547,12.369,95.6655,-1098,7,6,10
5548,3.70882,34.0609,-1098,7,6,10
5549,1.67543,83.4226,-1098,7,6,10
5550,2.3404,31.968,-1098,7,6,10
5551,6.99729,83.4921,-1098,7,6,10
5552,-6.13718,68.7398,-1102,7,6,11
5553,-5.49651,41.481,-1102,7,6,11
5554,-4.37187,35.4757,-1102,7,6,11
5555,-2.90123,76.056,-1102,7,6,11
5556,-7.89682,80.9017,-1102,7,6,11
5557,-3.66164,58.9524,-1102,7,6,11
5558,-3.36328,89.5742,-1102,7,6,11
5559,-11.3668,74.6477,-1102,7,6,11
5560,0.00472999,50.6032,-1102,7,6,11
5561,-5.47543,66.7042,-1102,7,6,11
5562,-4.52379,34.6738,-1102,7,6,11
5563,-15.8768,97.5394,-1102,7,6,11
5564,-2.74176,30.6951,-1102,7,6,11
5565,0.398095,76.1942,-1102,7,6,11
5566,-3.61636,97.2509,-1102,7,6,11
5567,-9.87062,98.9713,-1102,7,6,11
5568,-14.2911,78.0286,-1102,7,6,11
5569,-5.54481,35.722,-1102,7,6,11
5570,-1.98133,43.3375,-1102,7,6,11
5571,-13.5847,84.3473,-1102,7,6,11
5572,-2.13349,31.2508,-1102,7,6,11
5573,-1.57062,42.5799,-1102,7,6,11
5574,-10.123,77.9617,-1102,7,6,11
5575,-8.58121,52.6359,-1102,7,6,11
5576,-3.53202,36.2753,-1102,7,6,11
5577,-0.158069,39.9263,-1102,7,6,11
5578,-3.84223,50.4133,-1102,7,6,11
5579,-8.12586,49.3991,-1102,7,6,11
5580,-2.03169,45.252,-1102,7,6,11
5581,-0.008016,38.0197,-1102,7,6,11
5582,-9.94209,64.8292,-1102,7,6,11
5583,-7.17307,50.0383,-1102,7,6,11
5584,-5.7603,30.1754,-1102,7,6,11
5585,-12.6143,87.9491,-1102,7,6,11
5586,-1.38025,81.5838,-1102,7,6,11
5587,-5.78288,32.3742,-1102,7,6,11
5588,-2.17411,100.593,-1102,7,6,11
5589,-13.3863,88.1997,-1102,7,6,11
5590,-0.445182,49.9472,-1102,7,6,11
5591,-4.27088,36.1043,-1102,7,6,11
5592,-3.30902,30.2555,-1102,7,6,11
5593,-13.3375,92.0404,-1102,7,6,11
5594,-6.23797,40.0685,-1102,7,6,11
5595,-2.76867,76.2836,-1102,7,6,11
5596,-11.2326,93.3345,-1102,7,6,11
5597,-5.47008,41.3113,-1097.5,7,6,12
5598,-26.8473,90.7301,-1097.5,7,6,12
5599,-12.6702,61.4494,-1097.5,7,6,12
5600,-4.34361,35.3342,-1097.5,7,6,12
5601,-10.6044,36.7813,-1097.5,7,6,12
5602,-12.8607,61.1723,-1097.5,7,6,12
5603,-9.99681,31.8944,-1097.5,7,6,12
5604,-16.8329,60.7971,-1097.5,7,6,12
5605,-11.2898,74.3339,-1097.5,7,6,12
5606,-9.66321,30.9332,-1097.5,7,6,12
5607,-13.5368,39.1433,-1097.5,7,6,12
5608,-4.51324,34.5414,-1097.5,7,6,12
5609,-16.7194,90.0957,-1097.5,7,6,12
5610,-15.7893,97.1451,-1097.5,7,6,12
5611,-2.74907,30.5106,-1097.5,7,6,12
5612,-16.3055,55.6017,-1097.5,7,6,12
5613,-15.6255,77.4003,-1097.5,7,6,12
5614,-20.6877,63.574,-1097.5,7,6,12
5615,-17.3675,70.7344,-1097.5,7,6,12
5616,-8.90876,32.5027,-1097.5,7,6,12
5617,-16.1498,34.1774,-1097.5,7,6,12
5618,-6.79364,30.1181,-1097.5,7,6,12
5619,-14.2568,77.6964,-1097.5,7,6,12
5620,-19.0683,84.6725,-1097.5,7,6,12
5621,-5.5314,35.5696,-1097.5,7,6,12
5622,-25.3293,76.054,-1097.5,7,6,12
5623,-2.01144,43.183,-1097.5,7,6,12
5624,-13.5037,83.9837,-1097.5,7,6,12
5625,-2.13917,31.0782,-1097.5,7,6,12
5626,-1.55825,42.3662,-1097.5,7,6,12
5627,-16.9487,42.4314,-1097.5,7,6,12
5628,-10.0766,77.6333,-1097.5,7,6,12
5629,-9.37801,40.026,-1097.5,7,6,12
5630,-21.8111,54.9741,-1097.5,7,6,12
5631,-12.4146,31.2561,-1097.5,7,6,12
5632,-8.55095,52.4306,-1097.5,7,6,12
5633,-17.8231,38.577,-1097.5,7,6,12
5634,-15.7465,50.7031,-1097.5,7,6,12
5635,-18.0946,41.6357,-1097.5,7,6,12
5636,-3.50255,36.1146,-1097.5,7,6,12
5637,-3.85123,50.2037,-1097.5,7,6,12
5638,-20.7239,93.068,-1097.5,7,6,12
5639,-8.08104,49.1882,-1097.5,7,6,12
5640,-11.5812,50.4883,-1097.5,7,6,12
5641,-14.1645,32.9764,-1097.5,7,6,12
5642,-26.3315,78.3009,-1097.5,7,6,12
5643,-9.25534,33.0896,-1097.5,7,6,12
5644,-9.88013,64.6067,-1097.5,7,6,12
5645,-7.11649,49.8826,-1097.5,7,6,12
5646,-5.74248,30.0234,-1097.5,7,6,12
5647,-12.5151,87.5763,-1097.5,7,6,12
5648,-11.5696,31.806,-1097.5,7,6,12
5649,-19.3644,46.7107,-1097.5,7,6,12
5650,-14.5268,52.9049,-1097.5,7,6,12
5651,-13.2344,32.1006,-1097.5,7,6,12
5652,-5.75938,32.2356,-1097.5,7,6,12
5653,-13.3494,87.8388,-1097.5,7,6,12
5654,-19.2636,44.3631,-1097.5,7,6,12
5655,-4.24005,35.9737,-1097.5,7,6,12
5656,-3.40098,30.1227,-1097.5,7,6,12
5657,-6.21531,39.9176,-1097.5,7,6,12
5658,-9.76696,39.9327,-1097.5,7,6,12
5659,-9.20828,32.8936,-1097.5,7,6,12
5660,-13.8827,28.5897,-1097.5,7,6,12
5661,-9.61394,35.2258,-1097.5,7,6,12
5662,-14.1499,37.1989,-1097.5,7,6,12
5663,-21.6289,69.4221,-1097.5,7,6,12
5664,-8.34169,39.1364,-1097.5,7,6,12
5665,-22.1678,61.1718,-1097.5,7,6,12
5666,-10.6383,36.9848,-1102.5,7,6,13
5667,-34.9531,78.1781,-1102.5,7,6,13
5668,-22.418,50.1368,-1102.5,7,6,13
5669,-23.0134,47.2627,-1102.5,7,6,13
5670,-10.0558,32.0509,-1102.5,7,6,13
5671,-37.3304,83.5254,-1102.5,7,6,13
5672,-30.497,79.963,-1102.5,7,6,13
5673,-33.9405,95.4626,-1102.5,7,6,13
5674,-32.125,75.0089,-1102.5,7,6,13
5675,-22.7787,54.666,-1102.5,7,6,13
5676,-16.8793,61.0672,-1102.5,7,6,13
5677,-9.69465,31.0483,-1102.5,7,6,13
5678,-13.6175,39.343,-1102.5,7,6,13
5679,-16.3955,55.8488,-1102.5,7,6,13
5680,-20.8065,63.885,-1102.5,7,6,13
5681,-8.96554,32.6852,-1102.5,7,6,13
5682,-38.844,86.0036,-1102.5,7,6,13
5683,-16.191,34.3195,-1102.5,7,6,13
5684,-36.9246,89.8624,-1102.5,7,6,13
5685,-22.8065,54.4719,-1102.5,7,6,13
5686,-25.4462,76.3928,-1102.5,7,6,13
5687,-35.0926,76.2938,-1102.5,7,6,13
5688,-17.0304,42.6175,-1102.5,7,6,13
5689,-21.9409,55.2566,-1102.5,7,6,13
5690,-12.4485,31.4252,-1102.5,7,6,13
5691,-17.9283,38.7751,-1102.5,7,6,13
5692,-15.8807,50.9478,-1102.5,7,6,13
5693,-18.17,41.841,-1102.5,7,6,13
5694,-14.2334,33.1212,-1102.5,7,6,13
5695,-26.2345,64.3156,-1102.5,7,6,13
5696,-26.4396,78.6603,-1102.5,7,6,13
5697,-9.29841,33.2275,-1102.5,7,6,13
5698,-11.6354,31.9446,-1102.5,7,6,13
5699,-19.4574,46.9091,-1102.5,7,6,13
5700,-14.6142,53.1163,-1102.5,7,6,13
5701,-13.2732,32.2403,-1102.5,7,6,13
5702,-19.357,44.5762,-1102.5,7,6,13
5703,-30.7866,85.6271,-1102.5,7,6,13
5704,-44.827,89.4938,-1102.5,7,6,13
5705,-9.27633,33.0435,-1102.5,7,6,13
5706,-13.9339,28.7398,-1102.5,7,6,13
5707,-9.65076,35.3847,-1102.5,7,6,13
5708,-14.2158,37.3904,-1102.5,7,6,13
5709,-21.7193,69.7469,-1102.5,7,6,13
5710,-22.2857,61.4458,-1102.5,7,6,13
5711,-24.2561,49.6095,-1102.5,7,6,13
5712,-48.5128,85.0508,-1098,7,6,14
5713,-37.6156,53.2013,-1098,7,6,14
5714,-18.016,24.3755,-1098,7,6,14
5715,-28.584,37.8888,-1098,7,6,14
5716,-22.4191,29.264,-1098,7,6,14
5717,-17.5933,29.7144,-1098,7,6,14
5718,-48.3015,73.7013,-1098,7,6,14
5719,-28.2304,43.0534,-1098,7,6,14
5720,-51.1589,83.6272,-1098,7,6,14
5721,-48.5848,76.3645,-1098,7,6,14
5722,-22.6239,35.3399,-1098,7,6,14
5723,-34.5619,48.4094,-1098,7,6,14
5724,-18.63,35.8081,-1098,7,6,14
5725,-37.9574,66.582,-1098,7,6,14
5726,-35.4789,58.9967,-1098,7,6,14
5727,-23.7998,35.3449,-1098,7,6,14
5728,-29.3337,55.5716,-1098,7,6,14
5729,-25.1515,39.4645,-1098,7,6,14
5730,-30.592,48.1513,-1098,7,6,14
5731,-22.8293,28.8807,-1098,7,6,14
5732,-35.0103,66.0789,-1098,7,6,14
5733,-20.3621,32.7016,-1098,7,6,14
5734,-40.0176,70.1354,-1098,7,6,14
5735,-27.472,42.1987,-1098,7,6,14
5736,-45.4783,62.1051,-1098,7,6,14
5737,-15.7226,26.3747,-1098,7,6,14
5738,-33.0795,52.8803,-1098,7,6,14
5739,-49.3844,67.4301,-1098,7,6,14
5740,-44.3614,62.8696,-1098,7,6,14
5741,-37.0286,48.5112,-1098,7,6,14
5742,-16.1667,25.3768,-1098,7,6,14
5743,-20.9771,38.3941,-1098,7,6,14
5744,-25.4256,34.7444,-1098,7,6,14
5745,-49.6271,71.1754,-1098,7,6,14
5746,-16.7229,30.9734,-1098,7,6,14
5747,-39.1678,53.4376,-1098,7,6,14
5748,-34.2629,61.1273,-1098,7,6,14
5749,-25.3462,35.189,-1098,7,6,14
5750,-21.0042,34.4192,-1098,7,6,14
5751,-30.1637,40.9451,-1098,7,6,14
5752,-39.6381,62.9132,-1098,7,6,14
5753,-48.5509,85.6872,-1098,7,6,14
5754,-15.7268,27.6255,-1098,7,6,14
5755,-52.1956,72.3046,-1098,7,6,14
5756,-25.6201,32.3823,-1098,7,6,14
5757,-37.7293,53.3755,-1102,7,6,15
5758,-30.2475,32.2972,-1102,7,6,15
5759,-18.105,24.4703,-1102,7,6,15
5760,-28.7134,38.0459,-1102,7,6,15
5761,-22.4933,29.3773,-1102,7,6,15
5762,-26.4318,28.6765,-1102,7,6,15
5763,-40.3666,40.3727,-1102,7,6,15
5764,-66.9203,67.9217,-1102,7,6,15
5765,-50.4239,53.4572,-1102,7,6,15
5766,-47.5759,46.2731,-1102,7,6,15
5767,-36.5106,35.0111,-1102,7,6,15
5768,-54.4263,69.9996,-1102,7,6,15
5769,-34.7091,48.6074,-1102,7,6,15
5770,-22.0339,26.1449,-1102,7,6,15
5771,-19.0936,23.626,-1102,7,6,15
5772,-27.3601,32.7659,-1102,7,6,15
5773,-35.0705,43.5644,-1102,7,6,15
5774,-22.9317,28.9668,-1102,7,6,15
5775,-64.0798,68.5993,-1102,7,6,15
5776,-33.2974,34.9444,-1102,7,6,15
5777,-29.414,32.8611,-1102,7,6,15
5778,-45.6507,62.3422,-1102,7,6,15
5779,-59.3846,63.4098,-1102,7,6,15
5780,-47.1885,58.2917,-1102,7,6,15
5781,-36.6038,35.9671,-1102,7,6,15
5782,-57.8154,69.0405,-1102,7,6,15
5783,-34.0101,32.9302,-1102,7,6,15
5784,-49.5446,67.6714,-1102,7,6,15
5785,-44.5174,63.094,-1102,7,6,15
5786,-37.1738,48.7216,-1102,7,6,15
5787,-25.4867,34.8838,-1102,7,6,15
5788,-33.2193,40.781,-1102,7,6,15
5789,-37.1631,41.7032,-1102,7,6,15
5790,-39.3195,53.6206,-1102,7,6,15
5791,-23.8179,24.7692,-1102,7,6,15
5792,-42.2291,48.2506,-1102,7,6,15
5793,-25.4032,35.325,-1102,7,6,15
5794,-30.2969,41.1318,-1102,7,6,15
5795,-31.717,35.4805,-1102,7,6,15
5796,-52.4008,72.5553,-1102,7,6,15
5797,-25.7214,32.4641,-1102,7,6,15
5798,-30.1144,32.1969,-1097.5,7,6,16
5799,-32.632,26.3909,-1097.5,7,6,16
5800,-30.6652,22.8042,-1097.5,7,6,16
5801,-22.383,29.2102,-1097.5,7,6,16
5802,-40.5855,35.3537,-1097.5,7,6,16
5803,-67.9889,64.6764,-1097.5,7,6,16
5804,-26.3313,28.5714,-1097.5,7,6,16
5805,-35.9587,27.2595,-1097.5,7,6,16
5806,-69.1403,59.0843,-1097.5,7,6,16
5807,-40.2016,40.2204,-1097.5,7,6,16
5808,-31.7513,26.2962,-1097.5,7,6,16
5809,-66.646,67.6719,-1097.5,7,6,16
5810,-50.2265,53.2538,-1097.5,7,6,16
5811,-40.5557,24.2157,-1097.5,7,6,16
5812,-47.389,46.096,-1097.5,7,6,16
5813,-70.4038,61.6757,-1097.5,7,6,16
5814,-36.3646,34.8392,-1097.5,7,6,16
5815,-36.1815,31.3293,-1097.5,7,6,16
5816,-21.9828,26.041,-1097.5,7,6,16
5817,-36.8386,25.7096,-1097.5,7,6,16
5818,-69.7438,58.8107,-1097.5,7,6,16
5819,-30.032,15.4907,-1097.5,7,6,16
5820,-73.4155,52.3464,-1097.5,7,6,16
5821,-27.2313,32.6277,-1097.5,7,6,16
5822,-35.4866,27.1194,-1097.5,7,6,16
5823,-28.4173,21.2788,-1097.5,7,6,16
5824,-69.74,61.2403,-1097.5,7,6,16
5825,-69.8104,58.473,-1097.5,7,6,16
5826,-22.8257,28.865,-1097.5,7,6,16
5827,-33.1513,34.7906,-1097.5,7,6,16
5828,-23.9375,22.713,-1097.5,7,6,16
5829,-29.2835,32.7366,-1097.5,7,6,16
5830,-63.7206,48.8005,-1097.5,7,6,16
5831,-76.6636,66.2988,-1097.5,7,6,16
5832,-43.7569,30.4279,-1097.5,7,6,16
5833,-25.3114,17.6399,-1097.5,7,6,16
5834,-36.4661,35.8464,-1097.5,7,6,16
5835,-60.3925,51.7444,-1097.5,7,6,16
5836,-27.0241,22.3903,-1097.5,7,6,16
5837,-31.0407,24.703,-1097.5,7,6,16
5838,-38.3236,34.0137,-1097.5,7,6,16
5839,-24.9663,21.4218,-1097.5,7,6,16
5840,-67.174,50.0404,-1097.5,7,6,16
5841,-25.8296,20.8441,-1097.5,7,6,16
5842,-44.6152,30.1159,-1097.5,7,6,16
5843,-50.3342,37.1045,-1097.5,7,6,16
5844,-33.8556,32.8278,-1097.5,7,6,16
5845,-29.8125,14.4484,-1097.5,7,6,16
5846,-24.6487,22.3999,-1097.5,7,6,16
5847,-27.7072,14.2285,-1097.5,7,6,16
5848,-42.7526,36.021,-1097.5,7,6,16
5849,-37.4886,35.6019,-1097.5,7,6,16
5850,-68.4697,49.0429,-1097.5,7,6,16
5851,-36.9907,41.5548,-1097.5,7,6,16
5852,-23.6786,24.6618,-1097.5,7,6,16
5853,-23.8248,19.9867,-1097.5,7,6,16
5854,-41.0894,37.3622,-1097.5,7,6,16
5855,-46.697,34.261,-1097.5,7,6,16
5856,-50.6837,41.5455,-1097.5,7,6,16
5857,-27.3757,21.1125,-1097.5,7,6,16
5858,-34.3719,21.2357,-1097.5,7,6,16
5859,-39.7521,30.9596,-1097.5,7,6,16
5860,-47.3685,36.6099,-1097.5,7,6,16
5861,-23.6157,19.019,-1097.5,7,6,16
5862,-22.7398,21.6902,-1097.5,7,6,16
5863,-39.7543,28.7917,-1097.5,7,6,16
5864,-31.568,35.3453,-1097.5,7,6,16
5865,-45.1477,34.5159,-1097.5,7,6,16
5866,-25.61,32.3608,-1097.5,7,6,16
5867,-75.2154,40.1986,-1102.5,7,6,17
5868,-81.2986,41.9326,-1102.5,7,6,17
5869,-61.2474,38.2655,-1102.5,7,6,17
5870,-56.973,25.9703,-1102.5,7,6,17
5871,-40.086,22.3071,-1102.5,7,6,17
5872,-84.9097,52.9417,-1102.5,7,6,17
5873,-40.7302,24.3438,-1102.5,7,6,17
5874,-80.2682,41.7703,-1102.5,7,6,17
5875,-57.4191,28.472,-1102.5,7,6,17
5876,-56.8153,35.7254,-1102.5,7,6,17
5877,-37.0111,25.8177,-1102.5,7,6,17
5878,-69.8632,44.0144,-1102.5,7,6,17
5879,-31.2596,14.318,-1102.5,7,6,17
5880,-45.6363,27.4675,-1102.5,7,6,17
5881,-30.2032,15.6058,-1102.5,7,6,17
5882,-73.7605,52.6187,-1102.5,7,6,17
5883,-66.8058,33.2859,-1102.5,7,6,17
5884,-44.0442,30.5968,-1102.5,7,6,17
5885,-25.417,17.716,-1102.5,7,6,17
5886,-25.7905,15.5992,-1102.5,7,6,17
5887,-57.2799,28.9145,-1102.5,7,6,17
5888,-44.7936,30.235,-1102.5,7,6,17
5889,-58.8216,34.2574,-1102.5,7,6,17
5890,-29.9522,14.5137,-1102.5,7,6,17
5891,-57.214,35.266,-1102.5,7,6,17
5892,-27.8513,14.2818,-1102.5,7,6,17
5893,-68.7593,49.2607,-1102.5,7,6,17
5894,-33.7279,16.5343,-1102.5,7,6,17
5895,-74.423,38.1883,-1102.5,7,6,17
5896,-49.7168,27.1533,-1102.5,7,6,17
5897,-61.4618,32.5327,-1102.5,7,6,17
5898,-34.5284,21.3643,-1102.5,7,6,17
5899,-63.346,34.6256,-1102.5,7,6,17
5900,-53.5438,33.3688,-1102.5,7,6,17
5901,-73.7514,37.5422,-1102.5,7,6,17
5902,-54.3285,35.0225,-1102.5,7,6,17
5903,-63.118,27.362,-1098,7,6,18
5904,-41.4839,17.5891,-1098,7,6,18
5905,-80.9692,41.7377,-1098,7,6,18
5906,-52.568,20.9355,-1098,7,6,18
5907,-56.7398,25.8566,-1098,7,6,18
5908,-79.9381,41.5812,-1098,7,6,18
5909,-57.1834,28.3134,-1098,7,6,18
5910,-31.1424,14.2255,-1098,7,6,18
5911,-30.0392,15.5004,-1098,7,6,18
5912,-35.1071,15.7595,-1098,7,6,18
5913,-55.8476,23.1599,-1098,7,6,18
5914,-66.5051,33.1487,-1098,7,6,18
5915,-70.9039,28.4764,-1098,7,6,18
5916,-34.6448,15.4057,-1098,7,6,18
5917,-57.044,28.7968,-1098,7,6,18
5918,-66.2808,19.9047,-1098,7,6,18
5919,-64.4305,23.6302,-1098,7,6,18
5920,-56.3388,18.0055,-1098,7,6,18
5921,-29.7929,14.4783,-1098,7,6,18
5922,-85.7218,26.4421,-1098,7,6,18
5923,-40.2373,13.6632,-1098,7,6,18
5924,-43.0056,15.9464,-1098,7,6,18
